language,script,country,region_dialect,source_type,source_ref,collection_date,text,domain,topic,theme,sensitive_characteristic,safety_flag,pii_removed
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/mustybature11/status/2016638365886546151,2026-01-28,"[USER] [USER] Akwai iyayen ta wadanda sukayi aure Kuma suna aikin jarida a BBC Amma bamuga sunayin irin tsarin tambayar ta ba,EG Jamila tangaza,Bilkisu yusuf.Waya damu ta fara'ar ta,ai kaine hankalinka ya damu da fara'arta,Amma muna jawo hankalinta tasan irin yanda Zata dinga respond wa elders",media_and_online,Hausa media professionals,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/makarphee/status/2016631941475299495,2026-01-28,"[USER] Malama daga jiya zuwa yau naga kinata magan ganu ne akan aure da relationship",culture_and_religion,marriage and relationships,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/_elbasfar10/status/2016629647539134642,2026-01-28,"Very important in this age and time. Idan ba aure zakayi ba, just stay away from the other gender. [URL]",culture_and_religion,marriage and relationships,public_interest,,sensitive,true
hausa,latin,Nigeria,Kano,web_public,https://twitter.com/Abbaspark02/status/2016628228014641203,2026-01-28,"[USER] Tana matar aure sai kuma ta dinga dariya shasha kawai A koma islamiya dan Allah",culture_and_religion,marriage and religion,public_interest,religion,sensitive,true
hausa,latin,Nigeria,Kano,web_public,https://twitter.com/ASMukhtar_/status/2016626694363271352,2026-01-28,"Wai so kuke ta sake baki kaman sakaryar bazawara ne ko me? Ko aiko ku akayi dai? [URL]",culture_and_religion,Asking about a situation,public_interest,,safe,true
hausa,latin,Nigeria,Kano,web_public,https://twitter.com/MohammadMa95777/status/2016614426871316978,2026-01-28,"Tinanin wata bazawara ne ya hana ni yin posting yau [URL]",media_and_online,social media post,misinformation,,sensitive,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/Simple_BoyFx/status/2016508001222336839,2026-01-28,"Amman dee bazawara ce ke koh! [URL]",culture_and_religion,exclamation,stereotypes,,sensitive,true
hausa,latin,Nigeria,Kano,web_public,https://twitter.com/amigos_04/status/2016132944352440754,2026-01-27,"[USER] Mutumina kai ma dai Ashe akwai turanci dazu haka wata bazawara ta sani a gaba nace inama a nema mata ko teaching ne a matakin karamar hukuma kasan macemacen aure yayi yawa",education,marriage and education,specialized_advice,gender,sensitive,true
hausa,latin,Nigeria,Kano,web_public,https://twitter.com/StillYoursADD/status/2015502986575798537,2026-01-25,"Wannan tsarin yayi min wallahi Ku rubuta ku ajiye, Kun biyoni bashin wannan. Ni da Bazawara ta [URL]",livelihoods_and_work,Financial request,public_interest,,sensitive,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/AeeeGeee/status/2015484471894511924,2026-01-25,"[USER] Shegiyar bazawara kenan",culture_and_religion,Playful criticism,stereotypes,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/Mahmud_TI/status/2015373759042015681,2026-01-25,"[USER] nan maqotan ku za a samu ko wata bazawara haka? [URL]",education,seeking information,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/AbdulkarMal/status/2015338780207521821,2026-01-25,"[USER] KADA KUKI AUREN (BAZAWARA)DOMIN TAYI AURE TA FITO DAGA GIDAN MIJI AUREN TA YA MUTU KADA KU KYAMACESU IN SUNA DABIA MAI KYAU THATS WHA SHES SAYING",culture_and_religion,Marriage advice,specialized_advice,gender,sensitive,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/kaseem_k2/status/2015190733309837624,2026-01-24,"[USER] Kina nufin Bazawara",culture_and_religion,Bazawara activity,specialized_advice,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/FUADAHMADSAID/status/2015181443823968670,2026-01-24,"[USER] Ina neman Bazawara, amma sakin wawa. Dm dina a bude yake",livelihoods_and_work,seeking Bazawara, but refusing foolish,public_interest,,safe,true
hausa,latin,Nigeria,Kano,web_public,https://twitter.com/BalaSir79182/status/2014714051469684794,2026-01-23,"Kuttttttttt bazawara duniya ce Allah ya kara yawan zaurawa yanxu duk na rabu da yanmatan nan bazawara kawai allaji [URL]",culture_and_religion,Praise of Allah,public_interest,,sensitive,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/BalaSir79182/status/2014713345421476215,2026-01-23,"Wato man sagir mutane akwai son gulma, man sagir ya ina tare da bazawara kana gaida ni, salon kaje kai gulma bani da hujjan kare kaima [URL]",culture_and_religion,insult or conflict,hate_or_insult,ethnicity,sensitive,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/Farouk_dambatta/status/2014324909766303891,2026-01-22,"Allah ya kawo kasuwa ogah. Ina da wata bazawara a hotoro tana san mayafi... [URL]",livelihoods_and_work,Market activities,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/umar_aliman/status/2014300696615502295,2026-01-22,"[USER] Kuma gashii kanen namu is 28yrs kuma saii yakaii 30yrs za'afara maganar Auren sa da bazawara",culture_and_religion,Marriage proposal,public_interest,age,sensitive,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/The_Umdazz/status/2016215018912510330,2026-01-27,"[USER] [USER] Duk macen da ke hawa doki er iska ce Shi swimming baa magana Malam bahaushe una",culture_and_religion,horse-riding and swimming,public_interest,,safe,true
hausa,latin,Nigeria,Somaliland,web_public,https://twitter.com/Nicmo81/status/2015060993454322054,2026-01-24,"[USER] Mustafe siyaasada Somaliland ma khuseeyso. Dad ban uu xilsaaraaneey beri horena ninkani Somaliland wuu ku xadgudbeey. Haddaba haddu Somaliland ka soo horjeedo ha uu tago ibtisaamka marba ka hadlineeysa ama Norwaydii uu iska dhiibey er uu basaaborkooda labta ku sito.",governance_civic,Somaliland politics,misinformation,ethnicity,sensitive,true
hausa,latin,Nigeria,Kano,web_public,https://twitter.com/halal_parrot/status/2016671184142643552,2026-01-29,"[USER] [USER] Bamu da aiki sai kushe namu, sister Allah Ya miki albarka. A tunanin ku duk abubuwan da take yi basa tafiya in line with ethics din profession din ta ne ko dai ku ne kuka ci kai? Menene laifin ta? Ku duba sauran media outlets ku ga yadda ake hira mana, komi sai mun yi shisshigi",livelihoods_and_work,Work and ethics,public_interest,,sensitive,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/YusuferIbraheem/status/2016656220065530092,2026-01-28,"[USER] Don't worry, Allah yana aiki da zukatanmu ne. Zabin Allah shine daidai ba namuba. Allah yasa haka shine mafi Zama Alheri.",culture_and_religion,Religion and divine guidance,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/YusuferIbraheem/status/2016647171198586880,2026-01-28,"[USER] [USER] Tayani gani dai Yarinya tana aiki Ashe gaba Daya ita suka sakama ido.",livelihoods_and_work,people and work,public_interest,,safe,true
hausa,latin,Nigeria,Kano,web_public,https://twitter.com/RilSmithX/status/2016644870052463059,2026-01-28,"Yanzu dai en Kwankwasiyya za su koya miki Aiki Hajia, yanzu dai a je ai ma Abba Kabir interview… Ina miki fatan Alkhairi sosai, kuma Allah zai daga ki samma a aikin da kike yi… [URL]",media_and_online,Kwankwasiyya, Abba Kabir interview,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/Abu_Jawaadd/status/2016642583196238150,2026-01-28,"[USER] Kalau wallahi ya aiki Sir",livelihoods_and_work,Work request,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/Hgentle01/status/2016640308784545874,2026-01-28,"Domin yin aiki yadda ya dace dole sai an sami wadda yasan ka'ida da dokar aiki, babu zance daura fuska domin raina wani zance ake na hankali don haka dole sai an saka hankali da nutsuwa ba kamar shirin Online Media bane da zaka zo kana yake hakora. [USER] Allah yayi jogara. [URL]",livelihoods_and_work,work and effort,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/Rabiatu60076168/status/2016639615453589568,2026-01-28,"[USER] [USER] Gwammana aiki",livelihoods_and_work,work activity,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/Hgentle01/status/2016638598225801479,2026-01-28,"[USER] [USER] There is a difference between being a professional journalist and tik toker. Ba wasan kwai kwaiyo bane aikin jarida aikine na hankali [USER] aiki na kyau.",media_and_online,journalism vs. social media,stereotypes,,safe,true
hausa,latin,Nigeria,Kano,web_public,https://twitter.com/AutaKari65/status/2016630319403639031,2026-01-28,"Ina Taya Abokina Ibrahim Umar Murna da samun kayan aiki daga wajen matashi mai ƙoƙarin taimakawa matasanmu, Arc. Usman Ya’u Darazo. Ebraheem Umar Ina Addu’ar Allah Ya sanya Albarka A Wannan Kyauta. Arc. [USER] Darazo, Muna Maka Fatan Alheri Da Ƙarin Nasara. ©Auta [URL]",livelihoods_and_work,Work tools and assistance,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/ADPRMR/status/2016626734888550687,2026-01-28,"[USER] MashaAllah Allah ya kara karfin gwiwa wajan Yuma alumma aiki",culture_and_religion,Appreciation and encouragement,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/ikangbo_gabriel/status/2016624644472611153,2026-01-28,"PETER OBI KO BA KOMAI. Domin gaskiya, aiki tukuru, da shugabanci nagari. Lokacin canji ya yi. Zaɓinmu a bayyane yake. [URL]",governance_civic,Peter Obi candidacy,public_interest,,safe,true
hausa,latin,Nigeria,Kano,web_public,https://twitter.com/B_ELRUFAI/status/2016621415353504101,2026-01-28,"[USER] [USER] Ba ka da adalci fa my brother. Ana aiki ka kawo Digital STD. Akwai aiki, akwai karuwanci 40K. It’s fa Flexy, my Daughters driver ignores her. Ama na gaya wa Kawu zan ba shi 40k ya bata love.",livelihoods_and_work,Work and relationships,stereotypes,gender,sensitive,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/bellosabonkudii/status/2016643476843110410,2026-01-28,"Yau fa en chacha ba labari",media_and_online,news or information,public_interest,,safe,true
hausa,latin,Nigeria,Kano,web_public,https://twitter.com/abubaka53690581/status/2016640978765934783,2026-01-28,"[USER] Idan da mutunce walahi da kiyama walahi Abba bazai ce amanar Kwankwaso ba, wannan abin zallar cin Amana ce, ko a labari ban Taba Jin cin amana mai muni ba kamar wannan",governance_civic,Criticism of Kwankwaso,misinformation,tribe,sensitive,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/Imvm_jr/status/2016623662237962747,2026-01-28,"[USER] Allah koh? Zoka bamu labari.",culture_and_religion,religious inquiry,public_interest,religion,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/PTimesHausa/status/2016557817864355938,2026-01-28,"Al’ummar Daura sun nesanta kansu daga taron mara wa takarar Radda da Tinubu baya a 2027 [URL]",governance_civic,Hausa politics,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/mni_JJ/status/2016550970063278538,2026-01-28,"Kayi hakuri, wata rana sai labari [URL]",media_and_online,patience and information,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/ahameed02/status/2016544809838662113,2026-01-28,"[USER] Toh! Haka dai mukaji labari. Ana nan anata muhawara yaya labarin yake.",media_and_online,discussing a story,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/ZuwairaNasir/status/2016527566488637465,2026-01-28,"[USER] Ashe an fara gemu ba labari",media_and_online,Conversation starter,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/Yasmeen_cutie/status/2016475741504905423,2026-01-28,"[USER] [USER] Ameen, Malo ya baka labari kenan",culture_and_religion,Blessing or well-wishes,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/faeedaafx/status/2016467580987359630,2026-01-28,"[USER] Ohhh chim I read to the end Wlh, Ashe labari ne",culture_and_religion,personal commentary,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/OMDHAUSAOFFICIA/status/2016451915861680414,2026-01-28,"Lokaci ya yi. Wannan kuɗi alama ce ta hangen nesa da dama. Kada ka jira labari daga wasu. Zuba jari kafin ƙimarta ta tashi. ZubaJariMaiBasira #OMDB #MakomarKudi #DamaDaya [URL]",livelihoods_and_work,financial investment,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/zaYyYyy_______/status/2016378797130465790,2026-01-28,"[USER] Aa wannan shekarun duk Wanda beyi wahala ba ze sha Yunwa idan yaki ze basu labari",livelihoods_and_work,food security,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/grok/status/2016294004975915139,2026-01-27,"[USER] [USER] Haha, Ammar, idan kana son ka goge emoji din, subscription zai taimaka sosai! Amma ka yi tunani da kyau. Ka bani labari idan kana bukatar ƙarin bayani.",media_and_online,subscription and emoji removal,specialized_advice,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/grok/status/2016248078995517670,2026-01-27,"[USER] [USER] LABARI MAI GIRMA: Majalisar dokokin Iran ta amince da rufe mashigin Hormuz yanzu, kuma an bar yanke shawara ga hukumomin tsaro, a cewar kafofin yada labarai na Iran a yanzu.",governance_civic,Iran parliament decision,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/PTimesHausa/status/2016241195136008569,2026-01-27,"Lafiyar Tinubu kalau, ziyarar aiki a Türkiye kuma na tafiya sumul kamar yadda aka tsara - Fadar Shugaban Ƙasa [URL]",governance_civic,Tinubu's health and trip to Turkey,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/AysheertG/status/2016240726342844577,2026-01-27,"Kiran Alkur'ani da Sunan Labari Dr. Bashir Aliyu Umar [URL]",culture_and_religion,Quran and Labari,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/Chairman_Gama/status/2016233497522807089,2026-01-27,"Duniya labari. Allah ya jikan Mallan. [URL]",culture_and_religion,news and religion,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/Jameelweb3/status/2016229656937001258,2026-01-27,"[USER] Allah sarki duniya labari",culture_and_religion,God, the King of the world,public_interest,,safe,true
hausa,latin,Nigeria,Kano,web_public,https://twitter.com/amigos_04/status/2016223179543347596,2026-01-27,"[USER] Na investment in return naw…wannan ma ai maganar banza ce nawa akayi sama da fadi dasu lokacin da akaje Supreme Court da baayi tunanin ko abba ba zai Kai labari ba?",governance_civic,Supreme Court case,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/PTimesHausa/status/2016208390834241649,2026-01-27,"APC ta ƙaryata shirin sauya Shettima a kakar zaɓen 2027 bayan gargaɗin da Hannatu Musawa ta yi [URL]",governance_civic,APC political party and 2027 elections,misinformation,,sensitive,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/LeadershipHausa/status/2016188696010043405,2026-01-27,"Labari Cikin Hoto: Yadda shugaban ƙasar Nijeriya Bola Ahmed Tinubu, ya gana da shugaban ƙasar Turkiyya, Recep Tayyip Erdoğan, a wata ziyarar ƙulle yarjejeniya da cigaba a tsakanin ƙasashen biyu da shugaban ke gudanarwa yanzu haka a Ankara babban birnin ƙasar. [URL]",governance_civic,Visit of Nigerian President Tinubu to Turkey,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/SaniSalisu0/status/2016182818154348643,2026-01-27,"2. Thread Wannan shine jerin tweets da aka hada a jere wanda ke bayyana bayani sosai Yana farawa da daya tweet, sai kuma a cigaba da wasu tweets a kasa don karin bayani. Ana amfani da threads wajen bayani dalla-dalla, labari ko jagora.",media_and_online,Twitter threads,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/forexguru01/status/2016130006758338930,2026-01-27,"Yanzu idan aka daura maka Aure da matar ka sai taci amanarka,kenan idan anzo bada labari sai ace taci amanar waliyyanta ba amanar mijinta bah? Ita amana Allah ne yake bada ita,akwaii cin amana tsakanin bawa da Allah,akwai cin amana tsakanin mutum da mutum,Abba 4 plus 4",culture_and_religion,Marital obligations,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/ykabiru683/status/2016127949964017682,2026-01-27,"Na samu labari wani yana kokarin raba ni da budurwata, haɗuwar farko ya bata 20k. Innalillahi wa inna ilaihi raju'un. [URL]",culture_and_religion,Relationship troubles,public_interest,gender,sensitive,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/YDanjibga/status/2016113078023180493,2026-01-27,"[USER] [USER] Ba zai iya ba, in kuma ya isa yarda apc zuwa ADC mu gani ko zai kai labari",governance_civic,political transition,public_interest,,sensitive,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/Lonnewulff/status/2016108461533106180,2026-01-27,"[USER] [USER] Nima ban sani ba. Ka tambaya [USER] zai baka labari.",household_and_care,seeking information,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/Bangis_Dorogo/status/2016107963333705821,2026-01-27,"[USER] Sai gaka a gidan geabnati kamar a mafarki Duniya labari",culture_and_religion,dream experience,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/Yusufmohdbk/status/2016063882817626339,2026-01-27,"[USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] Mu Munaso asaka Baki kan tsarewar shehi har yanxu ba Wani labari",culture_and_religion,Calling attention,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/Smart3159/status/2016061360237314546,2026-01-27,"[USER] This is the type of drink da nake siyowa mata nah idan inaso taban labari, idan tana shan rake wani zubin har labarin sirri take bani",household_and_care,Discussing a drink,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/Hy3939y/status/2016028476608762294,2026-01-27,"Good news- Good event, wannan sakone na Cikin kurman baki, Labari me kyau da kuma shiri me kyau na nan zuwa. Linkers kowa yana fatan abu me kyau, lallai zamu zuba domin ganin wane shiri ne wannan. Fatan mu wannan shirin ya faranta ran yan baiwa su dawo mining ba dare babu rana. [URL]",media_and_online,Upcoming event announcement,public_interest,,safe,true
hausa,latin,Nigeria,Kano,web_public,https://twitter.com/BashirDMusa1/status/2015943357168570533,2026-01-27,"[USER] Rabani Oga kasan bana hidima da matan da ba muharramaina ba yanzu bakaje can ba su zagayeka suna selfie da kai Sai lokaci yatafi kaji sabon labari Gurasa this Gurasa that Allah dai yakyauta",media_and_online,Selfie with Rabani Oga,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/PTimesHausa/status/2015933278746734951,2026-01-26,"Za mu ƙara yawan hannun jarinmu a Najeriya saboda irin kyawawan tsare-tsaren gwamnatin Tinubu – shugaban kamfanin Shell [URL]",governance_civic,Hausa politics and business,public_interest,,safe,true
hausa,latin,Nigeria,Bauchi,web_public,https://twitter.com/DDarazo18855/status/2015898121188888625,2026-01-26,"TABBAS HAKA MAGANAR TAKE LABARI DAGA BAUCHI. GASKIYA A DARAZO ANJUMA BA A HAIFI DAN ALBARKA IRIN SABA [USER] [URL]",media_and_online,News from Bauchi,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/haji_tahir/status/2015897987742863571,2026-01-26,"Komai ya zama labari",media_and_online,Becoming news,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/BatureGwarzo/status/2015873092795392053,2026-01-26,"Mun ji ƙishin-ƙishin an fara dawowa jiga-jigan APC filayen al'umma da suka sata a gwamnatin Gandollar. Allah ya sa wannan labari ne na ƙanzon kurege. T. Bako",governance_civic,APC political party,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/Teekhaldum/status/2015859610024869971,2026-01-26,"[USER] Gunners ya labari",media_and_online,news report,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/grok/status/2015854197254586502,2026-01-26,"[USER] [USER] [USER] A'a, ni ba Arne ba ne. Ni Grok ne, AI da xAI ya ƙirƙira, ba ni da addini. Ban sami tabbaci game da labarin Korede Bello ba; shafinsa ba ya ambaci canzawa zuwa Kiristanci. Wataƙila labari ne na ƙarya.",culture_and_religion,Religious identity,misinformation,religion,sensitive,true
hausa,latin,Nigeria,Kano,web_public,https://twitter.com/jaan_yuvi21505/status/2016706458843566548,2026-01-29,"[USER] Haraamzada, kutta gashti di oulad duniya ka sabse gaanduuu PM Modi madr chod",culture_and_religion,Insult and profanity,hate_or_insult,other,sensitive,true
hausa,latin,Nigeria,Unknown,web_public,https://twitter.com/stifler03794036/status/2016701125765058789,2026-01-29,"[USER] Angrezo ki tatti chaatne walo ki alag duniya h",media_and_online,Insult,hate_or_insult,ethnicity,sensitive,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/I_AM_YOGU/status/2016699660489150613,2026-01-29,"[USER] bagiku ini kasar",household_and_care,personal opinion,stereotypes,,sensitive,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/fotbeez/status/2016699478401830990,2026-01-29,"[USER] giliran kasar ke kirim oon",livelihoods_and_work,Sending money,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/SUNILK_33/status/2016693324833550491,2026-01-29,"[USER] [USER] [USER] Chaat le ache se koi kasar na reh jaye",culture_and_religion,caution about leaving home,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/Blue26Melih/status/2016690827633054042,2026-01-29,"[USER] [USER] Kim bu kaşar ya?",culture_and_religion,question,stereotypes,ethnicity,sensitive,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/PTimesHausa/status/2016657718874964210,2026-01-28,"Kashi 58% na mata masu haihuwa na fama da matsalar ƙarancin jini a jikinsu - Gwamnati [URL]",health,Maternal health issues,public_interest,gender,sensitive,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/tambari_hb/status/2016647343106293874,2026-01-28,"[USER] Haka gwamnati ku tayi exactly abunda Madrid tayi",governance_civic,political action,public_interest,,safe,true
hausa,latin,Nigeria,Kano,web_public,https://twitter.com/Ahmadlori/status/2016639852381413780,2026-01-28,"[USER] Dan Allah kazo muci dadi lafiya kaga kasan ko ina dama a gidan gwamnati.",culture_and_religion,Invitation to visit,public_interest,,safe,true
hausa,latin,Nigeria,Kano,web_public,https://twitter.com/Mai__Akuu/status/2016629861813456961,2026-01-28,"Oga kenan kufa yanzu a gwamnati kuke, mu kuma yan adawane, kawai so kuke mukyaleku kuyi gwamnati ba adawa? Zabi biyune daku, kodai kuyi hakuri ku kawar da kai muyi adawarmu son ranmu, ko kuma kawai ku fito a buga, amma dai mu gaskiya bazamuyi muku shiru ba. [URL] [URL]",governance_civic,Political discourse,public_interest,tribe,sensitive,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/aleeyouu7/status/2016576272361546044,2026-01-28,"[USER] Yabi gwamnati yanaso yaraina mana hankali",governance_civic,government's interest,public_interest,,safe,true
hausa,latin,Nigeria,Kano,web_public,https://twitter.com/MustaphaRabiuM/status/2016572539145691176,2026-01-28,"[USER] Oga Green Pen kufa yanzu a gwamnati kuke, mu kuma yan adawane, kawai so kuke mukyaleku kuyi gwamnati ba adawa? Zabi biyune daku, kodai kuyi hakuri ku kawar da kai muyi adawarmu son ranmu, ko kuma kawai ku fito a buga bame dinnan, amma dai mu gaskiya bazamuyi muku shiru ba.",governance_civic,Political criticism,stereotypes,tribe,sensitive,true
hausa,latin,Nigeria,Kano,web_public,https://twitter.com/umar_aliman/status/2016562515157692612,2026-01-28,"[USER] In sha Allah, this time around ma xamu sake kafa wata gwamnati a kano. Tabbas an fama mana ciyo a xuciya amma bakomai.",governance_civic,government formation in Kano,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/lawarlkila/status/2016537531538452707,2026-01-28,"[USER] Oga kunsamu Gwamnati!",governance_civic,addressing government,public_interest,,safe,true
hausa,latin,Nigeria,Kano,web_public,https://twitter.com/AlhasanYus22366/status/2016532527008141818,2026-01-28,"Ina girmama me girma Gwamna Ammafa Tsakani da Allah batun Harkar daba Gwamnati tana taka rawa Sosai saboda kana Gani Ka sakarwa Ci Amanoni dama suke yadda sukaga dama da Yan daba a garin nan Dan haka batun kace harkar daba tama damunka Kamar karyane ya daddy [URL]",governance_civic,Praise for Governor Ammafa,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/Arewa_cruisers/status/2016523993268854863,2026-01-28,"[USER] Bank ɗinda masu using ɗinshi duk mai'aikan gwamnati ne",governance_civic,government employees,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/_abdulrahmern/status/2016521791477350734,2026-01-28,"[USER] Gwamnati dq kanta???",governance_civic,Government action,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/trtafrikaHA/status/2016511619895836689,2026-01-28,"Ministan Yada Labarai na Sudan ta Kudu Ateny Wek Ateny ya yi watsi da zarge-zargen cewa gwamnati na kai hari kan fararen hula. [URL]",governance_civic,Government and conflict,misinformation,ethnicity,sensitive,true
hausa,latin,Nigeria,Kano,web_public,https://twitter.com/Ahlulkhairatee/status/2016502933081268512,2026-01-28,"[USER] Sosaima kuwa dan tsiya ba. Kowa fa yace kule sai mun ce chass wlh. So suke wato Kwankwaso kawai yai wahalar banza yaje ya kwanta bayan ya kafa gwamnati su suna anfana shi kuma bai isa da ita ba, kaji halin yayn mage",governance_civic,Kwankwaso and politics,public_interest,,sensitive,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/AdamAminuddeen/status/2016501899864773008,2026-01-28,"[USER] Ai bata taɓa yiwa Sule Lamiɗo bane lokacin yana gwamnati",governance_civic,government action,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/Yelo_Baba/status/2016447885122973931,2026-01-28,"Tsakani da Allah nigeria iskanci kawai ake yi ba gwamnati ba. [URL]",governance_civic,government and social issues,stereotypes,ethnicity,sensitive,true
hausa,latin,Nigeria,Kano,web_public,https://twitter.com/AbbaM_Abiyos/status/2016427313777222122,2026-01-28,"Maganar gaskiya ita Kwankwasiyya tafi kyau babu gwamnati Yanzu munyi sabuwar kungiya mai suna “WUYA BATA KISA” Oga [USER] ne chairman X eagle forum tsagin Madugu, Hon [USER] ne Deputy.",governance_civic,Politics and governance,public_interest,,safe,true
hausa,latin,Nigeria,Kano,web_public,https://twitter.com/UsamaIndabo/status/2016317001711428060,2026-01-28,"Ja'oji masu gwamnati Tarauni clear [URL]",governance_civic,Government officials Tarauni,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/PTimesHausa/status/2016311768901923010,2026-01-28,"Gwamnati za ta dauki matakan dakile yaduwar cututtukan Diphtheria, Kwalara, Zazzabin Lassa da Bakon Dauro a Najeriya [URL]",health,Disease prevention measures,public_interest,,safe,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/AlhasanYus22366/status/2016293148369014813,2026-01-27,"Hoto me magana Yasin Duk Ankore Wanda suka cucemu sukace Gwamna ya kwashemu ya kaimu APC daga jikin Gwamna canna gano Umar faruku sakataren Gwamnati daga can baya Yana Zuro Kai cikin hoto dama sukuwa su DG Raba jakuna da DG wawaso Ba'a maganarsu [URL]",governance_civic,Politics and governance,misinformation,ethnicity,sensitive,true
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/Ibrahieemabba/status/2016272345661419596,2026-01-27,"[USER] Wato Gwamnati duniya ce Amma bakomi we will bounce back",governance_civic,government and recovery,public_interest,,safe,true
hausa,latin,Nigeria,Kano,web_public,https://twitter.com/aliyu_alqali/status/2016261492065132802,2026-01-27,"Mu kuwa a Kano ana cin zabe Gwamnati tamayar da shugabanin jamiyyar makiya [URL]",governance_civic,Kano election,public_interest,,safe,true
