language,script,country,region_dialect,source_type,source_ref,collection_date,text,domain,topic,theme,sensitive_characteristic,safety_flag,pii_removed
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/czej2zdxkdro,2026-01-28,"Ọjọ kẹrinlelogun, oṣu Kejila, ọdun 1993 lo waja.",culture_and_religion,Date,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/clyzp5xxvyvo,2026-01-28,"Oríṣun àwòrán, Getty Images Wọn ti gbe e kalẹ siwaju ile ẹjọ kan nilu London pe owo to le ni miliọnu meji poun owo ilẹ Gẹẹsi ti wọn san ni ileeṣẹ Harolds fun minisita fun epo rọbi nigba naa lorilẹede Naijiria, ẹni ti wọn n fi ẹsun kan bayii pe o gba omilẹgbẹ owo riba lọwọ awọn ileeṣẹ lẹka epo rọbi nipasẹ iṣẹ agbaṣe.",governance_civic,Lawsuit over oil money,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/clyzp5xxvyvo,2026-01-28,"Wọn n fi ẹsun kan Diezani Alison-Madueke ẹni ọdun marundinlaadọrin pe igbe aye irọrun ati igbadun ti ko lẹgbẹ ni wọn ti pese silẹ fun un ni ilẹ Gẹẹsi, eleyi ti ko yọ awọn ile olowo ẹlẹgbẹlẹgbẹ miliọnu pọun, ọkọ bọginni pẹlu awakọ igbalode, irinajo pẹlu baaluu aladani titi kan owo ti iye rẹ jẹ ẹgbẹrun lọna ọgọrun pọun.",governance_civic,Accusations against Diezani Alison-Madueke,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/clyzp5xxvyvo,2026-01-28,"Awọn anfani miran to tun gba ni miliọnu mẹrin o le ẹgbẹta ẹgbẹrun pọun ti wọn na fun atunṣe awọn ile kan ni ilu London ati Buckinghamshire, gẹgẹbi wọn ṣe fi to ile ẹjọ to n gbọ ẹjọ rẹ ni Southwark Crown Court leti.",livelihoods_and_work,Building Renovations,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/clyzp5xxvyvo,2026-01-28,"Gbogbo ẹsun maraarun ti wọn wọn kan an lori gbigba riba, ati gbigbimọpọ lati gba abẹtẹlẹ ni Diezani Alison-Madueke ni oun ko jẹbi wọn.",governance_civic,corruption and crime,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/clyzp5xxvyvo,2026-01-28,"Alison- Madueke ni minisita fun epo rọbi lorilẹede Naijiria laarin ọdun 2010 si 2015 labẹ iṣejọba aarẹ igba naa lorilẹede Naijiria, Goodluck Jonathan.",governance_civic,Alison Madueke's ministerial role,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/clyzp5xxvyvo,2026-01-28,"Wọn sọ fun awọn igbimọ to n gbọ ẹjọ naa pe kaadi isanwo oniṣowo ọmọ Naijiria kan ti orukọ rẹ n jẹ Kọlawọle Aluko ati ileeṣẹ rẹ Tenka Limited ni wọn fi na owo kan lorukọ ni Harolds lorukọ Alison-Madueke.",livelihoods_and_work,Oniṣowo Naijiria,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/clyzp5xxvyvo,2026-01-28,"Wọn tun fi to ileẹjọ naa leti pe minisita tẹlẹ naa ni kaadi iraja aladani to jẹ pe awọn eekan aladanla ni Harolds Rewards Black Tier to jẹ pe wọn gbọdọ ti na owo to le ni ẹgbẹrun mẹwaa pọun lọdun ki eeyan to le gba a.",governance_civic,Ministerial rewards and benefits,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/clyzp5xxvyvo,2026-01-28,"Wọn tun fi to ileẹjọ naa leti pe o tun fi awọn igba kan gbe ni ilẹ Gẹẹsi nibi ti wọn ti pese ọmọọdọ, aṣọgba atawọn oṣiṣẹ ile miran fun un.",governance_civic,Legal proceedings,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/clyzp5xxvyvo,2026-01-28,"End of Èyítí A  Kà Jùlọ Awọn ileeṣẹ epo ti wọn gba iṣẹagbaṣe olowo iyebiye lọwọ ileeṣẹ epo rọbi Naijiria ni wọn n san owo oṣu awọn oṣiṣẹ naa, gẹgẹbi wọn ṣe fi to ileẹjọ naa leti.",livelihoods_and_work,Oil industry workers' compensation,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/clyzp5xxvyvo,2026-01-28,"""Iwa riba to nii ṣe pẹlu ileeṣẹ epo rọbi ati afẹfẹ gaasi lorilẹede Naijiria laarin ọdun 2011 si 2015 ni igbẹjọ yii da le lori"" gẹgẹbi Aleandra Healy KC to jẹ agbẹjọro olupẹjọ ṣe sọ.",livelihoods_and_work,Oil and gas industry in Nigeria,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/clyzp5xxvyvo,2026-01-28,"""Lasiko naa, gbogbo awọn to fẹ gba iṣẹ agbaṣe lọwọ ileeṣẹ ipọnpo rọ̀bi Naijiria atawọn isọmọgbe rẹgbogbo ni wọn n fun Alison-Madueke ni owo lọna kan tabi omiran."" Healy tun sọ pe, ""o ṣeeṣe ko ṣajeji lara pe nilẹyi la ti n gbọ ẹjọ nipa iṣẹlẹ to ṣẹlẹ nipa riba gbigba nileeṣẹ epo rọbi lorilẹede Naijiria."" ""Aye ti lu jara wọn.",governance_civic,Corruption in oil industry,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/clyzp5xxvyvo,2026-01-28,"Riba ati abẹtẹlẹ n ba ọja agbaye jẹ.",livelihoods_and_work,market disruption,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/clyzp5xxvyvo,2026-01-28,"""Pataki lo si jẹ fun anfani araalu lati rii pe awọn ohun to n ṣẹlẹlorilẹede wa ko maa ṣe agbodegba fun iwa ibajẹ lorilẹede miran."" Oríṣun àwòrán, PA Media Àjáàbalẹ̀ ìròyìn BBC News Yorùbá lórí WhatsApp rẹ End of podcast promotion Bakannaa ni wọn tun fi awọn fọto ile nla kan ti wọn pe ni The Falls to wa ni Gerrard's Cross, ni Bukinghamshire, eyi ti oniṣowo ọmọ Naijiria kan, Ọlajide Ọmọkore to ni ileeṣẹ Atlantic Energy ra ni ọdun 2010 han igbimọ igbẹjọ ileeẹjọ naa.",media_and_online,public interest news,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/clyzp5xxvyvo,2026-01-28,"Lati ọdun 2011 ni wọn ni Alisson-Madueke ti n lo yara sinima aladani ile naa funrarẹ.",livelihoods_and_work,Movie attendance,public_interest,,safe,true
yoruba,latin,Nigeria,Oyo,web_public,https://www.bbc.com/yoruba/articles/clyzp5xxvyvo,2026-01-28,"Wọn fi to ileẹjọ naa leti pe igba mẹta si mẹrin lo ti lo sibẹ laarin ọdun meji, to si lo ọsẹ mẹfa ni ile kan lati kọ iwe kan nipa aarẹ orilẹede Naijiria.",governance_civic,court proceedings,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/clyzp5xxvyvo,2026-01-28,"Lara awọn to ṣiṣẹ fun un nibẹ ni alase kan ati awakọ kan , ti wọn ni oun pẹlu lo maa n ba ra nnkan wale.",livelihoods_and_work,employment and work,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/clyzp5xxvyvo,2026-01-28,"Wọn ni eyi ati atunṣe ti owo rẹ to ẹgbẹrun lọna ọọdunrun pọun ni ileeṣẹ Tenka Limited san owo rẹ.",livelihoods_and_work,Company payment,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/clyzp5xxvyvo,2026-01-28,"Wọn tun sọ fun ileẹjọ naa pe Aluko tun gba iṣẹ agbaṣe ẹẹgbẹlẹgbẹ miliọnu lọwọ ileeṣẹ epo Naijiria naa.",livelihoods_and_work,Oil industry employment,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/clyzp5xxvyvo,2026-01-28,"Ileẹjọ naa tun tẹti gbọpe laarin oṣu karun un ọdun 2011 ati oṣu kinni ọdun 2014, ẹgẹrun lọna ẹẹdẹgbẹta pọun ni wọn tun san gẹgẹbi owo ile ile meji ni agbegbe Central London nibi ti Alison-Madueke ati iya rẹ n gbe.",governance_civic,Court case details,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/clyzp5xxvyvo,2026-01-28,"Awọn iwe ti wọn gba nileeṣẹ Tenka lorilẹede Naijiria fihan pe ileeṣẹ naa lo san awọn owo yii.",livelihoods_and_work,employment and company information,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/clyzp5xxvyvo,2026-01-28,"Alison joko sinu apoti aga ijẹjọ lẹgbẹ eekan adari ileeṣẹ lẹka epo rọbi, Ọlatimbọ Ayinde ẹni ọdun mẹrinlelaadọta, ti wọn fi ẹsun kan kan to niiṣe pẹlu sisan riba fun Alison-Madueke ati ẹsun miran pe o fun oṣiṣẹ ilẹokeere kan ni riba.",governance_civic,Legal proceedings,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/clyzp5xxvyvo,2026-01-28,"Ẹgbọn Alison-Madueke ọkunrin, to figbakan ri jẹ biṣọọbu agba Doye Agama ẹni ọdun mọkandinlaadọrin pẹlu n jẹjọ ẹsun riba.",culture_and_religion,Yoruba elder bishop,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/clyzp5xxvyvo,2026-01-28,"Ayinde ati Agama pẹlu ni awọn ko jẹbi ẹsun ti wọn fi kan wọn.",governance_civic,Legal dispute,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/clyzp5xxvyvo,2026-01-28,"Ọsẹ mejila ni ireti wa pe igbẹjọ naa - to n tẹsiwaju- yoo fi waye.",governance_civic,Legal proceedings,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/clyzp5xxvyvo,2026-01-28,"Ipa ribiribi ni epo rọbi ati afẹfẹ gaasi n ko ninu ọrọ aje orilẹede Naijiria, bi o tilẹ jẹ wi pe awọn mẹkunnu ko tii ri anfani rẹ.",livelihoods_and_work,Economic issues in Nigeria,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/clyzp5xxvyvo,2026-01-28,"Naijiria jẹ ọkan lara awọn ọmọ ẹgbẹ ajọ awọn orilẹede to n wa epo rọbi lagbaye, Opec, ti wọn gbe kalẹ lati mojuto ipese epo ati iye rẹ lagbaye.",livelihoods_and_work,Nigeria's OPEC membership,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cdremv20ezro,2026-01-28,"Oríṣun àwòrán, Ademola Adeleke Gomina ipinlẹ Osun, Ademola Adeleke ti ke si ijọba apapọ ko jọwọ owo ijọba ibilẹ to tọ si ipinlẹ naa to wa lọwọ ijọba apapọ.",governance_civic,Governor Ademola Adeleke,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cdremv20ezro,2026-01-28,"Iye owo ohun lo to 130 biliọnu.",livelihoods_and_work,monetary value,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cdremv20ezro,2026-01-28,"Adeleke sọ pe owo naa ti ko tẹ ijọba ipinlẹ ọhun lọwọ n ṣakabo fun idagbasoke rẹ paapaa fun awọn eeyan to wa ni igberiko.",governance_civic,government funding,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cdremv20ezro,2026-01-28,"Ninu ọrọ kan to ba awọn eeyan ipinlẹ naa sọ lọjọ Aje, Adeleke sọ pe ile ẹjọ lo le awọn alaga kansu ti wọn wa lawọn ọọfisi ijọba ibilẹ nipinlẹ naa fun nnkan bii odidi ọdun kan gbako.",governance_civic,Local government affairs,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cdremv20ezro,2026-01-28,"O ni eto idibo ijọba ibbilẹ mii ti wọn ṣe lo wa ni ibamu pẹlu aṣẹ ile ẹjọ, ki wọn to burawọle fun awọn alaga kansu tuntun lọjọ kẹtalelogun, oṣu, ọdun 2025.",governance_civic,Local government election,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cdremv20ezro,2026-01-28,"O wa bu ẹnu atẹ lu bi awọn kan ti wọn ko lẹtọ lati wa ni ọọfisi ọba ibilẹ naa ijṣe n lọ sibẹ lodi si aṣẹ ile ẹjọ.",governance_civic,Office access,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cdremv20ezro,2026-01-28,"Gẹgẹ bo ṣe sọ, gomina ana, Gboyega Oyetola n ṣatilẹyin fun awọn kọlọrọsi ẹda naa, eyii to le ṣakoba fun ijọba awarawa.",governance_civic,Political leadership support,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cdremv20ezro,2026-01-28,"Ninu ọrọ rẹ lo ti mẹnuba owo to yẹ ki ijọba apapọ fi ṣọwọ si ipinlẹ naa amọ to kọ jalẹ lati ṣe bẹẹ.",governance_civic,government financial support,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cdremv20ezro,2026-01-28,"Adeleke sọ pe lati inu oṣu keji ọdun 2025 ni ijọba apapọ ti kọ lati fi owo to yẹ fun ijọba ibilẹ ti apapọ owo naa jẹ 130b ranṣẹ.",governance_civic,Government funding,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cdremv20ezro,2026-01-28,"O ni owo naa ṣe pataki lati san owo oṣu awọn olukọ ile ẹkọ alakọbẹrẹ, awọn nọọsi, awọn oṣiṣẹ eto ilera nile iwosan alabọde bii 332 to wa nipinlẹ naa, to fi mọ owo oṣu awọn oṣiṣẹ ijọba ibilẹ, awọn lọbalọba atawọn oṣiṣẹfẹyinti.",governance_civic,Government employee salaries,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cdremv20ezro,2026-01-28,"Gẹgẹ bi Adeleke ṣe sọ, ijọba ipinlẹ naa ni lati lọ wa ọna mii lati wa owo to fi n san owo oṣu awọn ti ọrọ naa kan lati ọdun kan sẹyin, eyii ti ko ṣeeṣe mọ.",governance_civic,Government funding,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cdremv20ezro,2026-01-28,"O juwe ipo ti ipinlẹ naa wa lai si owo yii gẹgẹ bii ipo to nira ati eyii ti ko bojumu.",livelihoods_and_work,location and description,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cdremv20ezro,2026-01-28,"Adeleke tun fẹsun kan ile ifowopamọ United Bank for Africa UBA pe o n gba ki awọn ti ko gba aṣẹ tọwọ bọ apo ijọba ipinlẹ ọhun.",governance_civic,Access to government funding,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cdremv20ezro,2026-01-28,"O wa bere boya irufẹ nnkan bẹẹ le ṣẹlẹ lawọn ilu bii New York tabi ilu London ti ile ifowopamọ naa ti ni awọn onibara.",governance_civic,Possibility of similar events,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cdremv20ezro,2026-01-28,"Lẹyin naa lo rawọ ẹbẹ si Aarẹ Bola Tinubu ko gbe igbesẹ lori ọrọ naa ko si jọwọ owo ọun fun anfani awọn eeyan ipinlẹ Osun.",governance_civic,Political action,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cdremv20ezro,2026-01-28,"Bo tilẹ jẹ pe o ni Aarẹ Bola Tinubu ko lọwọ ninu iya to n jẹ ipinlẹ Osun lọwọ yii, o rọ Aarẹ ko maṣẹ kawọ gbera lori ọrọ naa.",governance_civic,Yoruba political affairs,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cdremv20ezro,2026-01-28,"O tun rọ awọn eeyan ipinlẹ naa ki wọn maṣẹ ṣe si ofin nitori ijọba oun ko ni dẹkun ati maa ṣiṣẹ fun anfani gbogbo wọn.",governance_civic,Government and laws,public_interest,,safe,true
yoruba,latin,Nigeria,Oyo,web_public,https://www.bbc.com/yoruba/articles/c23r99l4p50o,2026-01-26,"Oríṣun àwòrán, Bola Ahmed TinubuXSunday IgbohoInstagram Ọpọ eeyan lo ti n reti pe ki ijọba apapọ tabi ileeṣẹ ẹṣọ eleto aabo kede iyọkuro orukọ ajijagbara fun idasilẹ Yoruba Nation, Sunday Adeyemo, lẹyin toun funra rẹ sọ pe oun ti gba ominira oun pada lasiko to ṣabẹwo si Olubadan ti Ilẹ Ibadan, Ọba Rashidi Ladoja, lanaa ọjọ Aje ọjọ kẹrindinlọgbọn oṣu Kinni ọdun yii.",governance_civic,Yoruba Nation and Sunday Igboho,public_interest,ethnicity,sensitive,true
yoruba,latin,Nigeria,Oyo,web_public,https://www.bbc.com/yoruba/articles/c23r99l4p50o,2026-01-26,"Nigba to n sọrọ ni aafin Olubadan, Ọgbẹni Adeyemo tawọn eeyan mọ si Sunday Igboho fi idunnu rẹ han, o si dupẹ gidi gidi lọwọ Ọba Ladoja fun ipa ti ori ade naa ko lati ri pe orukọ rẹ kuro ninu iwe awọn eeyan tawọn ẹṣọ eleto aabo n wa.",governance_civic,Political events,public_interest,,safe,true
yoruba,latin,Nigeria,Oyo,web_public,https://www.bbc.com/yoruba/articles/c23r99l4p50o,2026-01-26,"Owo Baba Dami ṣalaye pe Olubadan pe oun lẹyin ti ori ade naa ṣabẹwo si Aarẹ Bola Tinubu wi pe koun maa bọ wale tori oun ti yanju ọrọ rẹ pẹlu aarẹ.",governance_civic,Political visit,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/c23r99l4p50o,2026-01-26,"Ajijagbara fun idasilẹ Yoruba Nation naa sọ pe idi niyii toun fi pada si Naijiria ti oun si ṣabẹwo si Ọba Ladoja lati dupẹ lọwọ baba.",governance_civic,Yoruba nation building,public_interest,,safe,true
yoruba,latin,Nigeria,Oyo,web_public,https://www.bbc.com/yoruba/articles/c23r99l4p50o,2026-01-26,"Olugbon ti Orile Igbon, Ọba Francis Olusola Alao, ti ṣalaye fun BBC Yoruba wi pe loootọ ni Olubadan ti ba Aarẹ Tinubu sọrọ lori ọrọ Igboho lọsẹ to kọja, amọ, kabiyesi naa sọ pe oniruuri ileeṣẹ ijọba ni lati ṣiṣẹ lori ọrọ naa.",governance_civic,Olubadan and Tinubu statement,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/c23r99l4p50o,2026-01-26,"''Iyọkuro orukọ Sunday Igboho ninu iwe awọn ti ijọba n wa ni ṣe pẹlu eto.",governance_civic,Arrest warrant,public_interest,tribe,sensitive,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/c23r99l4p50o,2026-01-26,"Oniruuru ileeṣẹ ijọba bi ajọ ọtẹlẹmuyẹ DSS, ileeṣẹ ọlọpaa to fi mọ ọfiisi oludamọran aarẹ lori eto aabo ni wọn yoo jọ kọwe si ara wọn lori ọrọ naa.",governance_civic,government office activities,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/c23r99l4p50o,2026-01-26,"Gbogbo eto yii lo gbọdọ waye ko to di pe ijọba yoo kede iru nnkan bayii.",governance_civic,legal rights and government,public_interest,,safe,true
yoruba,latin,Nigeria,Oyo,web_public,https://www.bbc.com/yoruba/articles/c23r99l4p50o,2026-01-26,"End of Èyítí A  Kà Jùlọ Nnkan to jẹ ki Igboho maa sọrọ bayẹn ni pe o ti n pongbẹ lati gba ominira rẹ pada tipẹ.",governance_civic,Igboho's struggle for freedom,public_interest,,sensitive,true
yoruba,latin,Nigeria,Oyo,web_public,https://www.bbc.com/yoruba/articles/c23r99l4p50o,2026-01-26,"Eyi lo jẹ ki inu rẹ dun pe Olubadan ti ba aarẹ sọrọ, aarẹ si ti gba lati yọ orukọ rẹ ninu iwe awọn ti wọn n wa.",governance_civic,Olubadan's meeting with the president,public_interest,,safe,true
yoruba,latin,Nigeria,Oyo,web_public,https://www.bbc.com/yoruba/articles/c23r99l4p50o,2026-01-26,"Amọ, o dami loju wi pe ko sẹni to le fọwọ ṣinkun ofin mu Igboho mọ pe ijọba n wa a lọwọ yii.",governance_civic,Government and politics,public_interest,,sensitive,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/c23r99l4p50o,2026-01-26,"A ni lati duro ki ijọba ṣe gbogbo eto to ba yẹ lati ṣe tan lori ọrọ naa ki wọn to kede pe Sunday Igboho ko si lara awọn ti ijọba n wa mọ,'' Olugbon ṣalaye.",governance_civic,Government action,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/c23r99l4p50o,2026-01-26,"Oríṣun àwòrán, Sunday IgbohoFacebook Olugbon ti Orile Igbon, Oba Francis Olushola Alao, ti sọ pe gbogbo eto lo ti to bayii lati yọ orukọ ajijagbara fun idasilẹ Yoruba Nation, Sunday Adeyemo ti ọpọ mọ si Sunday Igboho, kuro ninu iwe awọn ọdaran ti ijọba n wa.",governance_civic,Yoruba Nation advocacy,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/c23r99l4p50o,2026-01-26,"Kabiyesi Olugbon fidi ọrọ yii mulẹ lasiko to ba BBC Yoruba sọrọ lọjọ Aje ọjọ kẹrindinlọgbọn oṣu Kinni ọdun yii.",media_and_online,Yoruba news interview,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/c23r99l4p50o,2026-01-26,"Olugbon ni oun gẹgẹ bi ẹnikan ti n ṣe akiyitan lori bi Igboho yoo ṣe gba ominira rẹ pada ti ijọba yoo si yọ orukọ rẹ kuro ninu iwe awọn ọdaran tawọn ẹṣọ eleto aabo n wa.",governance_civic,Igboho's quest for self-determination,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/c23r99l4p50o,2026-01-26,"Ori ade naa tun sọ pe Olubadan ti ilẹ Ibadan, Ọba Rashidi Ladoja ati Ooni Ile Ife, Ọba Adeyeye Enitan Ogunwusi naa n ṣe akiitiyan lati ri pe orukọ Igboho kuro ninu iwe awọn ọdaran ti ijọba n wa.",governance_civic,Igboho name removal,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/c23r99l4p50o,2026-01-26,"''Ohun ti mo mọ ni pe ọrọ Igboho wa lara nnkan ti Olubdan ba Aarẹ Bola Tinubu sọ lasiko ti o ṣabẹwo si aarẹ lọsẹ to kọja.",governance_civic,Igboho and Tinubu,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/c23r99l4p50o,2026-01-26,"Mo si mọ pe ọrọ naa fori gun ibikan pẹlu Aarẹ Tinubu.",governance_civic,Aarẹ Tinubu,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/c23r99l4p50o,2026-01-26,"Ọrọ ọhun ti pari tori inu ijọba dun si akitiyan awa lọba lọba lori ọrọ naa.",governance_civic,Government policies,public_interest,,safe,true
yoruba,latin,Nigeria,Oyo,web_public,https://www.bbc.com/yoruba/articles/c23r99l4p50o,2026-01-26,"Sunday Igboho n pada bọ wale laipẹ, lai jinna.",culture_and_religion,Sunday Igboho's return,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/c23r99l4p50o,2026-01-26,"Ijọba naa n ṣe gbogbo eto ti wọn ni lati ṣe lọwọ bayii lati yọ orukọ Igboho kuro ninu iwe awọn ọdaran ti wọn n wa.",governance_civic,political action,public_interest,,safe,true
yoruba,latin,Nigeria,Oyo,web_public,https://www.bbc.com/yoruba/articles/c23r99l4p50o,2026-01-26,"Mo sa ipa mi lori ọrọ yii gẹgẹ bi ẹnikan, Olubadan naa sapa tirẹ, bakan naa ni Ooni Ile Ife naa dasi ọrọ ọhun.",governance_civic,Political affairs,public_interest,,safe,true
yoruba,latin,Nigeria,Oyo,web_public,https://www.bbc.com/yoruba/articles/c23r99l4p50o,2026-01-26,"Ki a to ri ọjọ meloo kan bayii, Igboho yoo pada wale, orukọ rẹ yoo si kuro ninu awọn ọdaran ti ijọba n wa,'' Olugbon lo sọ bẹẹ.",governance_civic,Igboho's return,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/c23r99l4p50o,2026-01-26,"Ṣaaju ni agbẹnusọ fun Igboho, Olayomi Koiki, ti kede loju opo Facebook rẹ pe Owo Baba Dami ti ṣetan lati pada sile lẹyin to ti wa loke okun fun ọdun mẹrin nibi to ti n ṣe atipo.",governance_civic,Igboho, Koiki, and Baba Dami,public_interest,,safe,true
yoruba,latin,Nigeria,Oyo,web_public,https://www.bbc.com/yoruba/articles/c23r99l4p50o,2026-01-26,"Koiki naa ni gbogbo eto lo ti to bayii lati fun Igboho ni ominira rẹ pada, lẹyin ti Olubadan ilẹ Ibadan, Olugbon ti Orile Igbon ati Ooni Ile Ife ti dasi ọrọ naa.",governance_civic,Igboho's freedom,public_interest,,safe,true
yoruba,latin,Nigeria,Oyo,web_public,https://www.bbc.com/yoruba/articles/c23r99l4p50o,2026-01-26,"Agbẹnusọ Igboho ni ajijagbara fun idasilẹ Yoruba Nation naa maa to gba ominira rẹ pada kete ti ijọba apapọ ba ti pari iṣẹ lori ati yọ orukọ rẹ kuro ninu iwe awọn ọdaran ti wọn n wa.",governance_civic,Yoruba nationalism,public_interest,,safe,true
yoruba,latin,Nigeria,Oyo,web_public,https://www.bbc.com/yoruba/articles/c23r99l4p50o,2026-01-26,"Ti ẹ o ba gbagbe, lẹyin ti ajọ DSS yabo ile rẹ to wa lagbegbe Soka niluu Ibadan nibi tawọn iṣọmọgbe rẹ kan ti ku lọjọ kinni oṣu Keje ọsun 2021 ni Igboho sa kuro ni Naijiria.",governance_civic,Arrest and escape of activist,public_interest,,safe,true
yoruba,latin,Nigeria,Oyo,web_public,https://www.bbc.com/yoruba/articles/c23r99l4p50o,2026-01-26,"Ẹsun ti wọn fi kan Igboho ni pe o n ko nnkan ija oloro pamọ sinu ile.",culture_and_religion,Igboho incident,public_interest,ethnicity,sensitive,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/c23r99l4p50o,2026-01-26,"Lẹyin naa ni ijọba Aarẹ Muhammadu Buhari fi orukọ rẹ sinu iwe awọn ọdaran ti ijọba n wa.",governance_civic,government action,public_interest,,safe,true
